연도,명절구분,순번,자원명,관리기관구분,기관명,주소,상세주소,경도,위도,주차장유형,주차면수,휴일_1_개방일,휴일_1_개방시간,휴일_2_개방일,휴일_2_개방시간,휴일_3_개방일,휴일_3_개방시간,휴일_4_개방일,휴일_4_개방시간,휴일_5_개방일,휴일_5_개방시간,요금정책,참고사항
2026,설,5772,경기아트센터 주차장,공공기관,재단법인경기아트센터,경기도 수원시 팔달구 효원로307번길 20,경기아트센터,127.0375697,37.26158333,부설.부속,0,2026-02-14,미개방,2026-02-15,미개방,2026-02-16,미개방,2026-02-17,종일개방,2026-02-18,미개방,무료,
2026,설,5773,장안아파트옆 쌈지주차장,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 376-12,장안아파트옆 쌈지주차장,126.8028348,36.44606506,노상,44,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5774,용인고등학교 주차장,교육청,경기도교육청 용인고등학교,경기 용인시 처인구 역북동 444-1,,127.1935214,37.23946677,노상,30,2026-02-14,미개방,2026-02-15,14:00~24:00,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,00:00~18:00,무료,공사로 교내 혼잡할 수 있음
2026,설,5776,사육신기념관 주차장,지방자치단체,대구광역시 달성군 문화관광국 관광과,대구 달성군 하빈면 묘리 741-7,사육신기념관 옆,128.417132,35.90843522,부설.부속,32,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5777,개군초등학교,공공기관,경기도교육청 경기도양평교육지원청 개군초등학교,경기 양평군 개군면 자진개1길 23,,127.5343726,37.42795398,노상,5,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,09:00~18:00,2026-02-17,09:00~18:00,2026-02-18,09:00~18:00,무료,
2026,설,5778,읍내1공영주차장 한밭식당 뒤,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 204-7,읍내1공영주차장 한밭식당 뒤,126.8047174,36.45149317,노상,34,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5779,전라남도교육청광양도서관 주차장,교육청,전라남도교육청 전라남도광양교육지원청 전라남도교육청광양도서관,전남 광양시 중동 1417-2,중마로262 전라남도교육청광양도서관,127.6910466,34.94740224,노상,19,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,일반 17  장애인2
2026,설,5781,고성국민체육센터,지방자치단체,강원특별자치도 고성군 관광경제국 경제체육과,강원특별자치도 고성군 거진읍 자산천로 236,,128.4532188,38.43553359,부설.부속,60,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5783,고성군복합국민체육센터,지방자치단체,강원특별자치도 고성군 관광경제국 경제체육과,강원특별자치도 고성군 토성면 천진해변길 78,,128.5574235,38.26088372,부설.부속,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5785,한국도로공사 영동지사 주차장,공공기관,한국도로공사 대전충남본부 영동지사,충청북도 영동군 용산면 용산로 456-15,정문,127.8250806,36.27177242,노외,32,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,차내 연락처 비치 장기주차  및 제설 자재 접촉 금지
2026,설,5788,청양시장 제1주차장,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 324,청양시장 제1주차장,126.8013689,36.4484025,노상,143,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5789,하남초등학교,공공기관,경기도교육청 경기도광주하남교육지원청 하남초등학교,경기 하남시 천현로 109 (창우동),,127.2221663,37.53742616,노상,15,2026-02-14,09:00~18:00,2026-02-15,09:00~18:00,2026-02-16,09:00~18:00,2026-02-17,09:00~18:00,2026-02-18,09:00~18:00,무료,
2026,설,5790,청양시장 제2주차장,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 324-3,청양시장 제2주차장,126.8012909,36.44786934,노상,26,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5791,삼성생활예술고등학교 주차장,공공기관,경상북도교육청 삼성생활예술고등학교,경상북도 경주시 내남면 이조중앙길 27,,129.199994,35.75166246,노상,30,2026-02-14,09:00~22:00,2026-02-15,09:00~22:00,2026-02-16,09:00~22:00,2026-02-17,09:00~22:00,2026-02-18,09:00~22:00,무료,차량 차단기 있음
2026,설,5792,청양시장 주차타워 청양군노인복지회관 옆,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 187-16,청양시장 주차타워 청양군노인복지회관 옆,126.8005073,36.45093658,노외,85,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5796,용인대덕중 주차장,공공기관,경기도교육청 경기도용인교육지원청 용인대덕중학교,경기 용인시 수지구 죽전로293번길 12 (죽전동),용인대덕중학교,127.1276076,37.33674758,노상,31,2026-02-14,미개방,2026-02-15,15:30~24:00,2026-02-16,종일개방,2026-02-17,미개방,2026-02-18,종일개방,무료,
2026,설,5797,정산시장 주차장,공공기관,충청남도 청양군,충남 청양군 정산면 서정리 161-2,정산시장 주차장,126.9482506,36.41066456,노상,45,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5798,월천초등학교 주차장,교육청,경상남도교육청 경상남도거창교육지원청 월천초등학교,경상남도 거창군 거창읍 주곡로 207,교사동 뒷편,127.9168,35.71389995,부설.부속,20,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,교사동 뒷편에 주차장 있음 주차장 들어가는 길 왼편에 유치원 놀이터가 있으므로 어린이 통행 주의 요망
2026,설,5799,대송초등학교 주차장,공공기관,경상북도교육청 경상북도포항교육지원청 대송초등학교,경북 포항시 남구 대송면 제내길 24,대송초등학교,129.3625904,35.9839323,기타,27,2026-02-14,08:00~18:00,2026-02-15,미개방,2026-02-16,08:00~18:00,2026-02-17,미개방,2026-02-18,08:00~18:00,무료,
2026,설,5801,문현여자고등학교,공공기관,부산광역시교육청 문현여자고등학교,부산 남구 고동골로 86-41 (문현동),교내,129.073675,35.1449758,부설.부속,23,2026-02-14,09:00~24:00,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,00:00~16:30,무료,
2026,설,5802,서삼초등학교,교육청,전라남도교육청 전라남도장성교육지원청 서삼초등학교,전라남도 장성군 서삼면 축령로 368,,126.7674215,35.3342039,노외,14,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5804,영주서부초등학교,교육청,경상북도교육청 경상북도영주교육지원청 영주서부초등학교,경상북도 영주시 신재로 12,영주서부초등학교,128.6116034,36.83140277,노상,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5805,도동서원 주차장,지방자치단체,대구광역시 달성군 문화관광국 관광과,대구 달성군 구지면 도동리 24,,128.3735778,35.70050733,노상,75,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5808,금천초등학교 주차장,공공기관,경상북도교육청 경상북도청도교육지원청 금천초등학교,경북 청도군 금천면 섶마리1길 27,,128.8945639,35.679329,노외,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5809,수원공업고등학교노상주차장,공공기관,경기도교육청 수원공업고등학교,경기 수원시 팔달구 세지로 254 (인계동),,127.0245216,37.27426675,노상,113,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,명절기간 일직 및 숙직 근무자 있음수원공업고등학교 거주자 우선 주차 19면 예외
2026,설,5810,비슬산유스호스텔,지방자치단체,대구광역시 달성군,대구 달성군 유가읍 일연선사길 10,,128.5060148,35.69224487,부설.부속,54,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5811,수동초등학교 주차장,교육청,경기도교육청 경기도구리남양주교육지원청 수동초등학교,경기도 남양주시 수동면 비룡로 832,수동초등학교 정문 앞 주차장,127.3224699,37.71140316,노상,15,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5812,원앙공원 공영주차장,공공기관,충청남도 청양군,충남 청양군 청양읍 읍내리 34-3,원앙공원 공영주차장,126.8069888,36.45317302,노상,25,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5813,천마초등학교,교육청,부산광역시교육청 부산광역시서부교육지원청 천마초등학교,부산 서구 천해로7번길 38 (암남동),천마초등학교,129.0182391,35.08166097,부설.부속,13,2026-02-14,08:00~24:00,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5814,정발중학교 노상,기타,경기도교육청 경기도고양교육지원청 정발중학교,경기 고양시 일산동구 정발산로 115 (마두동),학교운동장 -석면공사중,126.7807456,37.6594744,노상,30,2026-02-14,09:00~17:00,2026-02-15,09:00~17:00,2026-02-16,09:00~17:00,2026-02-17,09:00~17:00,2026-02-18,09:00~17:00,무료,노상-운동장-석면공사중
2026,설,5816,목포청호초등학교 주차장,공공기관,전라남도교육청 전라남도목포교육지원청 목포청호초등학교,전라남도 목포시 옥암로96번길 25,,126.427867,34.80956091,부설.부속,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5818,능실중학교,공공기관,경기도교육청 경기도수원교육지원청 능실중학교,경기 수원시 권선구 호매실로165번길 28-1 (호매실동),,126.9562586,37.26094165,노상,55,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5820,문학정보고등학교 주차장,교육청,인천광역시교육청 문학정보고등학교,인천광역시 미추홀구 소성로350번길 29,,126.6864566,37.43572839,기타,33,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,운동장에 주차
2026,설,5821,비봉초등학교 외부주차장,공공기관,경기도교육청 경기도화성오산교육지원청 비봉초등학교,경기 화성시 비봉면 삼화리 535,노상 자갈밭,126.8700974,37.23612066,노상,8,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,학교 근무시간 외 무료개방
2026,설,5823,하원초등학교 교직원주차장,공공기관,경기도교육청 경기도성남교육지원청 하원초등학교,경기도 성남시 중원구 광명로 396,,127.1702362,37.44625438,노상,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5824,목포부주초등학교 주차장,교육청,전라남도교육청 전라남도목포교육지원청 목포부주초등학교,전라남도 목포시 남악2로22번길 37,,126.4568899,34.8085311,기타,30,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5827,옥터초등학교 주차장,공공기관,경기도교육청 경기도시흥교육지원청 옥터초등학교,경기 시흥시 옥터로 33 (정왕동),,126.6924422,37.34508074,부설.부속,33,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,미개방,2026-02-18,종일개방,무료,장애인 주차면수 포함
2026,설,5829,구천초등학교 구천수련원,공공기관,전북특별자치도교육청 전북특별자치도무주교육지원청 구천초등학교,전북특별자치도 무주군 설천면 삼공리 323-1,삼공리314,127.7783875,35.90844671,노상,10,2026-02-14,08:30~16:30,2026-02-15,08:30~16:30,2026-02-16,08:30~16:30,2026-02-17,08:30~16:30,2026-02-18,08:30~16:30,무료,주의 요함
2026,설,5833,구례여자중학교 주차장,공공기관,전라남도교육청 전라남도구례교육지원청 구례여자중학교,전라남도 구례군 구례읍 구례여중길 9,구례여자중학교,127.4635937,35.20579133,노상,22,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5834,전라남도교육청광양평생교육관 주차장,공공기관,전라남도교육청 전라남도교육청광양평생교육관 총무과,전남 광양시 안산길 23 (광영동),,127.7173755,34.96164432,노상,70,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,주말 및 공휴일 기관 운영일에는 기관이용객 외 미개방
2026,설,5835,산내중학교,공공기관,경기도교육청 경기도파주교육지원청 산내중학교,경기 파주시 산내로 15 (목동동),교문안 주차장,126.7408401,37.72307111,노상,3,2026-02-14,종일개방,2026-02-15,02:00~05:00,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,학생 안전관련 미개방
2026,설,5836,감천2동행정복지센터,지방자치단체,부산광역시 사하구 감천2동,부산 사하구 옥천로93번길 14 (감천동),감천2동행정복지센터 앞,129.0093604,35.09461091,부설.부속,1,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5838,괴정1동행정복지센터,지방자치단체,부산광역시 사하구 괴정1동,부산 사하구 낙동대로250번안길 3 (괴정동),괴정1동행정복지센터 앞,128.9893172,35.0997608,부설.부속,1,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
2026,설,5839,괴정3동행정복지센터,지방자치단체,부산광역시 사하구 괴정3동,부산 사하구 낙동대로171번길 30-5 (괴정동),괴정3동행정복지센터 앞,128.9980927,35.1003418,부설.부속,10,2026-02-14,종일개방,2026-02-15,종일개방,2026-02-16,종일개방,2026-02-17,종일개방,2026-02-18,종일개방,무료,
